,plot_id,lat,lon,invyr,TPA
125647,7_6277,45.105517,-88.445365,2012.0,311.1081060299473
14719,7_4583,37.174803000000004,-79.008783,2011.0,144.59443868878998
57272,6_5196,37.73854,-77.24730500000001,2015.0,801.1769113719145
79604,9_11904,37.988901,-83.66271,2009.0,618.0404235073038
143051,0_409,35.137637,-89.525992,2005.0,420.079936935114
66422,9_8121,35.793813,-93.537166,2009.0,172.4970028328612
126913,6_6301,35.479893,-85.865634,2011.0,202.8350368271955
81346,4_2148,31.931165999999997,-81.63985500000001,2009.0,233.17307082152976
7634,6_8665,45.853908000000004,-88.25816800000001,2006.0,430.23545042492896
86606,4_2977,44.373740000000005,-69.00124,2004.0,646.0091018481046
72169,9_10740,43.436721,-75.19722,2009.0,861.0168000295231
32414,5_3185,37.923781,-83.264746,2010.0,270.8175143666532
15032,11_6442,41.355911,-73.054068,2017.0,285.4303334682315
87455,9_9795,40.074744,-75.872685,2014.0,213.95159459684834
104613,8_6037,45.329205,-70.00309,2008.0,513.2576460695688
131916,7_8957,36.245796999999996,-77.421626,2011.0,96.09571995143669
67074,4_3054,41.180561,-88.012738,2004.0,89.39926713638606
3026,7_4703,36.577882,-76.277997,2011.0,367.7447986987013
92952,1_2784,47.627054,-93.880595,2011.0,141.04657304734926
110917,9_11495,36.870615,-80.40747900000001,2014.0,41.40298745447188
60615,2_1772,36.666263,-77.625348,2009.0,588.5228022348622
34752,5_5588,43.876290000000004,-70.66532,2005.0,226.0773395386483
36345,0_1388,45.312478000000006,-87.795889,2005.0,427.3786240388507
82601,3_3917,43.984934,-90.628289,2003.0,17.048288951841357
136984,2_54,36.031777000000005,-87.037908,2007.0,103.1914512343181
126572,7_5807,45.799264,-88.59589799999999,2007.0,302.89997895588806
17112,5_5154,41.44375,-78.98725,2016.0,113.14400890327802
93895,12_3212,33.781239,-94.12312299999999,2017.0,73.06409550789155
75454,6_3971,46.712579999999996,-69.12168,2011.0,540.1012764063133
130018,7_7922,41.316720000000004,-78.14501,2012.0,152.86900693007448
93000,1_2521,48.088735,-93.648584,2001.0,500.02136301092685
4570,1_855,34.248231,-87.676438,2001.0,212.5769162282477
42427,5_8528,47.139365000000005,-88.79713000000001,2010.0,127.53154161716766
119866,8_5826,45.628503,-68.770523,2008.0,144.80511695669762
42742,10_9365,44.534946999999995,-72.69314200000001,2016.0,90.11238445973288
134876,5_3716,32.737006,-85.71905100000001,2005.0,89.27606922112486
44948,10_9696,38.881044,-80.660746,2016.0,61.999142047753935
12563,4_3593,38.314706,-86.52771700000001,2009.0,193.09315742614328
103212,8_5337,47.636538,-94.910899,2008.0,206.5935807365439
2741,6_7753,45.979105,-87.836685,2017.0,365.3794819910967
106794,6_3492,33.731936,-81.30836500000001,2011.0,228.51280938891136
79069,3_3778,47.961303,-94.59706,2003.0,271.9299101578308
47831,9_8920,43.773122,-71.249213,2009.0,518.3927260218536
60132,2_1744,36.857690000000005,-79.746879,2014.0,187.10982193443954
142654,0_240,35.735673999999996,-87.976578,2000.0,81.48290084985837
7981,3_821,34.756498,-86.977714,2008.0,689.5666547956295
129419,7_8117,32.112016,-85.00710500000001,2012.0,371.5734957507083
63134,5_8099,47.364662,-95.329488,2010.0,544.9722161068394
124914,7_5926,45.908384000000005,-89.85483599999999,2007.0,391.798851746931
102022,0_2010,46.986371999999996,-95.211321,2015.0,122.88588830433021
74537,4_362,35.298809999999996,-85.530927,2004.0,471.00640307567795
50420,6_8269,45.668198,-93.637869,2011.0,331.49358235532173
62377,4_3815,46.381563,-91.633245,2014.0,536.5534107648726
66953,8_9759,33.815556,-82.24345100000001,2013.0,729.4358899231082
117604,2_3166,48.091062,-93.662545,2002.0,360.92989882638597
108902,4_4396,36.933095,-94.57012399999999,2009.0,403.02392553622013
128059,2_201,36.352231,-88.72059,2007.0,251.33375556454877
34246,5_5735,46.31426,-68.70365,2015.0,722.1294803723191
63299,4_3600,38.384362,-86.741122,2004.0,89.90170619182517
104303,8_5502,37.368337,-91.870713,2013.0,363.1546904087414
93533,12_3158,41.049752000000005,-74.64694200000001,2017.0,56.0158065560502
108615,4_4486,40.317443,-94.233582,2009.0,432.24956373937675
86209,4_3035,43.52978,-70.91152,2014.0,204.15811088628084
13175,7_4380,36.816315,-80.204864,2011.0,503.7799069202753
120378,2_3240,47.307813,-93.968855,2012.0,349.86494536624843
20954,9_6172,44.808514,-92.284561,2009.0,217.00683124241198
82037,3_3706,46.997425,-94.923149,2008.0,696.7181447408732
103935,8_6488,39.895651,-82.08184200000001,2013.0,223.43119142047755
51602,10_8202,43.778110999999996,-71.943444,2010.0,452.8457183326589
107025,4_4221,36.693421,-90.699588,2014.0,252.65682962363417
31080,0_2494,38.189487,-90.803299,2005.0,303.5910182112505
55808,11_7255,44.618528000000005,-71.454654,2017.0,947.9961416430598
114651,0_305,36.064537,-84.182788,2005.0,213.34763453529294
113444,9_5558,44.097056,-90.39537800000001,2009.0,217.02636341677518
123137,7_4051,38.709046,-82.330075,2012.0,156.5317710717221
77755,6_6041,34.764762,-93.31886300000001,2011.0,610.5192237960341
124574,7_5624,44.538484000000004,-89.59960799999999,2007.0,119.1273443949818
15651,5_7774,44.035157,-90.900675,2005.0,144.59443868878998
137216,2_2275,33.109132,-84.03627,2007.0,717.4692189397007
112268,9_5722,45.39699,-88.586439,2009.0,1328.890160259004
117014,7_8585,33.063417,-79.831546,2007.0,331.49358235532173
125334,7_6401,45.678363,-93.858081,2007.0,24.354698502630512
135954,2_3769,41.126418,-93.133523,2007.0,53.29605554550741
84364,3_3540,47.362502,-95.582868,2003.0,573.0854585188183
3307,7_6938,34.731417,-94.15021800000001,2017.0,301.15554836098744
139207,4_501,31.371982,-85.79284799999999,2010.0,267.0589704573047
41853,6_3235,36.618082,-78.13382800000001,2010.0,433.57263779846215
83964,3_3746,46.376706,-93.15824599999999,2003.0,103.40212950222583
37093,5_3501,38.236098999999996,-79.504604,2013.0,166.51366734115743
120914,2_3323,46.185477,-93.347778,2002.0,173.60939862403885
64460,4_4629,38.754833000000005,-94.205703,2009.0,471.21708134358556
33090,5_5673,44.546820000000004,-69.42177,2005.0,20.15550135113504
25678,9_7126,45.44678,-95.313677,2009.0,191.98076163496563
49841,7_7027,36.088387,-94.545004,2012.0,51.446704671833736
5523,6_9165,45.66577,-92.286434,2011.0,423.83075839740997
36693,5_5515,46.451240000000006,-68.56609,2010.0,1211.296568191016
83299,3_3278,47.823076,-90.842975,2008.0,870.2717847025499
122304,5_6453,33.984277,-85.130113,2005.0,1075.3316131121007
84045,8_8897,37.475381,-86.859629,2013.0,222.81027297772636
124332,7_4040,38.874561,-83.553119,2007.0,220.7625835994892
39770,10_9867,32.767773,-85.618247,2016.0,151.6901699716714
104490,8_6481,41.388884000000004,-84.357467,2008.0,308.4619579117766
137254,2_2272,31.30775,-84.094012,2002.0,170.06153298259812
23450,11_8174,29.571489,-81.426445,2016.0,138.6111031970862
62972,3_282,35.866367,-86.12084399999999,2008.0,426.266228247673
91717,12_3451,46.917803,-93.817761,2017.0,1160.1517013354917
81202,9_11588,38.871666999999995,-78.263357,2014.0,301.15554836098744
105854,8_6320,41.326933000000004,-81.025509,2008.0,296.06367691768105
58108,0_1324,44.277519,-90.461884,2005.0,362.9440121408337
49749,6_5503,38.419796999999996,-78.07722700000001,2006.0,289.93047457169837
58538,7_7238,35.791078000000006,-93.42110100000001,2007.0,200.39956697693242
80414,3_7,36.411145,-82.31876700000001,2008.0,91.22478025091058
56714,5_3517,37.685224,-76.394865,2009.0,64.69492478361161
125019,7_5792,44.49822,-88.706778,2012.0,131.30469364629707
139322,5_4190,32.952302,-86.388292,2011.0,403.4452820720354
63733,5_8262,47.077843,-91.64743100000001,2015.0,395.32704923782546
102035,9_7524,29.221858,-82.899529,2009.0,32.77350384459733
64631,6_4151,44.74329,-68.91022,2011.0,1034.1393039255365
84247,9_10083,39.968771000000004,-79.463984,2014.0,663.8888822339136
84943,10_11289,34.598240999999994,-93.94504,2010.0,460.1521278834481
70766,6_6248,34.145210999999996,-93.459055,2006.0,428.91237636584367
139123,5_4246,31.115503999999998,-87.428269,2005.0,151.6901699716714
75551,6_5932,36.38858,-92.384752,2016.0,129.61082099015243
52650,9_8096,34.675565,-91.000945,2015.0,131.30469364629707
73161,4_240,35.84745,-84.24334,2009.0,58.45127640631322
48739,6_9454,46.369928,-93.269471,2006.0,30.33803399433428
114571,0_298,34.995745,-88.84321700000001,2010.0,63.11153783893161
136238,2_3972,37.950939,-91.450058,2002.0,109.38546499392959
36873,0_2803,44.196129,-84.625446,2010.0,462.58759773371116
3417,7_6696,48.70879,-94.946993,2017.0,32.47293133684068
87143,9_9709,38.336467,-82.096852,2014.0,128.2213496605531
108444,4_3914,46.011171999999995,-91.925629,2014.0,201.72264103601782
30197,0_258,35.731549,-84.892955,2010.0,144.59443868878998
34420,9_12101,38.317914,-77.36021600000001,2013.0,49.821792796438686
3917,1_892,33.702775,-85.76618,2001.0,563.3435791177662
21300,10_11646,38.413662,-84.89050300000001,2010.0,128.45305117421157
122298,5_7025,42.986959999999996,-91.272888,2005.0,327.7350384459733
72383,4_2625,44.66366,-70.70668,2004.0,637.5200704168353
111884,6_3772,45.31953,-67.76109,2006.0,341.235461756374
99255,1_2857,46.40159,-94.310147,2011.0,376.4444354512343
104908,8_6293,41.091205,-80.81109599999999,2008.0,65.80683543731962
18405,11_8280,31.092347999999998,-90.475934,2016.0,350.97734115742617
137060,2_2377,31.202561,-82.559393,2002.0,151.6901699716714
13659,5_7023,42.680918,-92.348386,2016.0,74.17649129906921
139564,4_1506,35.410793,-79.602195,2010.0,531.6824710643466
135042,5_3735,33.294568,-87.599797,2005.0,236.72093646297043
14786,5_4969,41.64747,-78.52754,2005.0,166.57782093855064
126374,6_8541,40.401641999999995,-93.386258,2006.0,320.63930716309187
92051,1_2593,47.729972,-91.744814,2016.0,176.0448684743019
100052,9_5803,45.993856,-89.430408,2014.0,299.11740244763644
53663,10_8599,42.12251,-76.564267,2016.0,295.17221286928367
77451,1_1147,42.225993,-85.175822,2011.0,143.45158929046485
70037,3_2581,44.300577000000004,-85.890263,2003.0,314.65597167138804
21367,10_11530,37.39479,-81.983604,2015.0,244.0273460137596
43299,1_1281,44.5582,-84.93741,2001.0,241.22107756643732
129274,7_7541,41.47485,-75.99963000000001,2012.0,75.4995653581546
111165,4_2683,44.86027,-68.59539000000001,2014.0,1097.2508417644683
71403,5_8878,33.549347,-79.805829,2015.0,46.273927154997985
75395,4_4730,47.271249,-92.013541,2004.0,65.75768595710241
116492,7_8556,33.5703,-81.609903,2017.0,864.5783226839704
55193,7_6468,49.184353,-95.03236899999999,2012.0,26.79016835289356
74370,1_3053,39.791734000000005,-93.856912,2001.0,251.33375556454877
25147,9_7179,38.409459000000005,-91.692895,2009.0,102.14928153244298
7475,0_1199,32.464651,-82.868378,2010.0,339.9123876972886
47765,10_10569,33.547398,-88.879722,2016.0,210.89269126054725
143326,1_389,35.881634999999996,-84.02199300000001,2006.0,252.44615135572644
133542,1_313,35.081027,-88.884331,2011.0,117.80427033589639
100237,9_5977,44.953405,-91.393323,2009.0,201.08335611297028
131624,5_4760,35.680009000000005,-81.65745600000001,2005.0,105.83759935248888
136698,2_4143,37.477183000000004,-90.975055,2002.0,187.10982193443954
91178,1_2559,48.203293,-94.126416,2001.0,519.5051218130313
35178,1_2121,45.083203000000005,-89.069362,2017.0,120.23974018615944
105718,8_6186,44.622244,-68.65096199999999,2008.0,1286.794025152525
74529,3_2926,31.502238000000002,-81.240382,2013.0,135.9649550789154
143818,0_2413,36.804225,-90.681411,2005.0,131.30469364629707
89691,9_9961,41.794175,-77.433449,2009.0,133.74016349656011
40586,6_4209,34.909765,-84.824565,2006.0,354.7358850667745
90717,9_9741,37.430462,-81.516922,2014.0,463.6999935248888
71450,3_2553,43.839721000000004,-85.757906,2003.0,149.46537838931607
35523,6_4913,31.32443,-84.462274,2011.0,41.40298745447188
110856,9_11483,37.236348,-82.314235,2009.0,150.57777418049372
120585,2_3329,47.06004,-95.63994699999999,2017.0,334.1397304734924
56292,5_3509,38.307241999999995,-77.199952,2005.0,378.8799053014974
124694,7_5072,46.343126,-86.365512,2007.0,95.88504168352894
126516,6_8528,37.394403999999994,-93.60244200000001,2006.0,48.709397005261025
59573,6_5483,36.903059999999996,-80.644217,2015.0,314.4452934034804
127004,6_7038,37.436566,-82.738147,2006.0,350.97734115742617
26383,0_2301,47.172388,-91.579841,2015.0,401.91152974504257
74103,6_5653,34.459461,-93.941381,2011.0,262.39870902468635
95217,1_1897,32.868019,-82.837391,2011.0,90.11238445973288
59789,10_7829,38.537504,-75.38750999999999,2016.0,918.2340895639813
93837,1_1634,34.933437,-85.450188,2006.0,344.9940056657223
137070,2_2369,34.672771999999995,-84.04043100000001,2007.0,224.75426547956295
65243,4_3787,45.209666,-89.480965,2009.0,1124.9427276406313
36894,5_4961,41.638329999999996,-78.21202,2005.0,326.83332092270325
75163,4_4745,47.666893,-92.040561,2009.0,280.34871549979766
81982,8_8964,38.146045,-85.35137900000001,2013.0,371.5734957507083
6131,11_7342,42.992859,-71.217488,2011.0,614.2777677053825
31443,5_2800,34.498944,-80.633493,2015.0,9.741879401052206
56553,10_9157,38.992248,-86.20489,2010.0,165.19059328207203
51261,6_8393,47.862578000000006,-90.37109,2016.0,1066.7021295022262
56238,5_2952,34.474723,-82.781802,2010.0,353.4128110076892
75859,6_5915,34.30593,-91.20918499999999,2006.0,162.75512343180898
90400,4_2260,30.823303000000003,-83.826512,2004.0,14.612819101578307
3570,5_8933,45.612659,-89.704227,2016.0,576.4226458923514
112635,6_3639,45.4742,-69.62807,2016.0,356.3595316336166
104814,3_1853,42.683865000000004,-85.551048,2003.0,166.12373352119317
45123,5_2913,33.534233,-80.011258,2010.0,529.9819927096391
137344,2_2250,30.886164,-83.27039,2007.0,123.97204760627757
50585,10_10541,32.528003000000005,-88.895067,2010.0,189.54529178470256
12016,5_6385,36.954671999999995,-82.8867,2010.0,164.07819749089438
7139,8_4309,44.574884000000004,-88.634292,2008.0,3.2472931336840687
5903,6_7715,46.159636,-85.926975,2017.0,228.5128093889113
21064,9_7474,30.871753000000002,-85.315925,2009.0,474.9756252529339
114917,8_5814,45.944128000000006,-68.27506600000001,2008.0,876.4657984621613
39445,1_516,33.471638,-88.240051,2006.0,195.52862727640633
114676,0_900,33.023469,-84.839848,2015.0,270.12647511129074
15152,5_6010,37.361369,-82.927588,2005.0,79.41822959665453
67857,4_3173,45.099401,-85.61949200000001,2004.0,154.3363180898422
59725,6_8503,38.211394,-92.308308,2006.0,281.67178955888306
22690,9_9386,39.215599,-77.06089300000001,2014.0,6.494586267368137
9898,7_4440,36.811256,-82.678054,2011.0,224.75426547956295
103253,8_5236,40.969891,-85.959701,2008.0,289.93047457169837
121609,6_3280,34.724123,-82.64802900000001,2011.0,211.7779967544306
28940,8_4893,40.549426000000004,-89.42631800000001,2013.0,19.48375880210441
5650,6_9134,46.735658,-91.535282,2006.0,684.4850368271957
40020,10_8969,40.799828999999995,-82.41769599999999,2016.0,156.77178794010524
83565,3_3248,47.084548999999996,-94.024026,2003.0,301.5833289544081
59771,7_7218,34.604625,-93.60871,2017.0,113.14400890327802
68911,9_7759,30.679524,-85.85933,2009.0,261.1849142017774
46941,5_8088,46.390426,-94.509914,2010.0,302.47862242007284
71646,9_12026,36.825387,-84.944343,2014.0,149.28453311928595
124235,7_5056,46.673218,-85.312461,2012.0,415.20127478753545
43011,1_539,32.096591,-85.19868199999999,2013.0,51.14486685552409
42783,1_1365,45.09064,-84.31584699999999,2011.0,522.151269931202
117325,10_10017,29.712765,-83.287972,2010.0,287.8494251005236
120662,2_3335,46.781912,-95.566229,2002.0,184.67435208417646
137239,5_4543,35.981065,-80.888775,2005.0,252.92242977676088
38713,5_7120,46.026945,-89.189518,2010.0,301.15554836098744
96248,8_7296,42.520268,-74.59146700000001,2013.0,399.4760598947795
66653,4_3217,46.406095,-86.276813,2009.0,81.48290084985837
102725,11_6766,39.644746000000005,-74.52261,2011.0,697.9854601375963
138499,2_4083,36.596077,-91.242588,2007.0,128.86922379603402
34705,1_2198,45.698941,-88.646387,2006.0,163.60978013586114
42997,5_8868,37.620095,-80.122958,2013.0,51.14486685552409
26121,0_1137,31.192262,-81.730508,2005.0,267.48032699312006
80340,8_8792,38.114201,-82.84948100000001,2013.0,141.04657304734926
126034,6_7258,37.982882000000004,-83.599788,2006.0,472.32947713476335
16149,7_4484,36.937529,-78.803464,2011.0,642.1803318494538
59797,10_7827,38.911833,-75.334925,2010.0,252.65682962363417
98097,2_3562,46.098671,-93.553537,2002.0,156.77178794010524
46846,5_6748,32.581627000000005,-81.73964000000001,2010.0,478.3128126264671
137576,2_2222,32.940734,-81.842664,2007.0,770.6281991096724
33986,12_3390,34.47728,-88.8385,2016.0,338.7999919061109
70608,3_2871,33.852351,-85.070995,2013.0,268.3820445163901
12484,5_7647,39.027621999999994,-88.569558,2016.0,226.97905706191824
69966,6_5685,35.005069,-91.513079,2016.0,131.09401537838932
80581,9_11821,36.839215,-84.002806,2009.0,71.74102144880615
12569,5_6633,34.086327000000004,-83.699386,2010.0,65.90801181307897
130087,7_7913,40.62018,-76.63358000000001,2007.0,116.69187454471876
139265,5_3212,35.163612,-83.12029,2011.0,135.8708064798154
34339,1_2113,42.548118,-90.027357,2001.0,142.5999935248887
57528,7_6355,46.156032,-92.650161,2017.0,781.5527003912046
86338,9_8716,39.327905,-82.32743599999999,2014.0,36.53204775394577
28822,8_4801,46.143934,-92.017388,2013.0,333.7183739376771
133613,7_9297,37.705052,-83.539073,2007.0,187.10982193443954
133112,1_3094,38.482822,-93.635927,2011.0,61.92182586853789
79769,4_1258,34.164058000000004,-79.89224300000001,2004.0,43.08024499286058
86631,9_8389,35.768387,-94.20962800000001,2009.0,182.23888223391342
37945,10_9379,44.892811,-72.593317,2016.0,241.80255443140427
129250,7_9525,36.961957,-88.983424,2007.0,86.35384055038448
120612,10_10922,36.426891,-91.643294,2010.0,274.36538000809384
18159,9_6775,47.287038,-92.64636800000001,2014.0,881.3367381626874
120515,8_7194,43.499875,-72.71024,2013.0,60.816002935514554
38000,5_3190,37.147985999999996,-84.49922,2005.0,58.45127640631323
104909,2_3630,48.585449,-94.68894499999999,2017.0,386.1863148522865
29433,0_1486,42.763553,-88.585081,2010.0,109.38546499392959
69300,3_4282,41.010287,-90.92062,2003.0,114.25640469445571
3543,6_7963,46.542709,-88.833038,2017.0,142.15896883852693
80900,4_165,35.292196000000004,-88.25999300000001,2014.0,229.4145269121813
88157,4_2220,32.255974,-84.313769,2004.0,57.12820234722784
31643,5_5908,44.59864,-69.16441,2005.0,1234.3281926345608
99405,2_1114,34.794748,-79.808306,2002.0,48.70939700526102
59282,7_7145,36.063102,-91.259378,2007.0,553.6016997167139
71622,4_2420,30.791653999999998,-84.40426500000001,2004.0,242.91495022258198
23892,9_7558,30.517815999999996,-83.28122900000001,2014.0,0.0
62815,6_3385,33.229378999999994,-80.69785,2016.0,475.87734277620405
9931,5_7237,45.537175,-89.543198,2010.0,142.15896883852693
9245,6_7666,45.472896,-84.85593399999999,2006.0,200.8424365701535
143225,1_3302,37.329528,-90.439301,2001.0,290.3012731687576
42590,5_7982,37.045190999999996,-90.85306800000001,2005.0,149.46537838931607
68947,9_7766,30.727519,-85.807854,2014.0,73.19104130286237
43591,0_582,43.807619,-82.88968,2010.0,61.999142047753935
110413,4_2796,45.89075,-68.70738,2014.0,886.2076778632135
96777,8_7449,44.924657,-74.739975,2008.0,93.44957183326588
36650,10_9664,38.527586,-81.980912,2010.0,109.38546499392959
16115,4_3132,42.258942,-88.818638,2015.0,38.96751760420882
6711,8_4307,44.589659000000005,-88.449096,2008.0,53.58033670578715
114078,8_8073,33.156799,-82.78402700000001,2013.0,392.38032861189794
99798,2_1292,34.119461,-79.709212,2017.0,41.40298745447188
31208,10_9620,38.045626,-81.553139,2016.0,196.85170133549173
7184,7_4031,44.29575,-70.6983,2017.0,183.56195629299876
62391,5_8530,47.055755,-88.823724,2005.0,271.0281926345608
49663,10_7999,42.078651,-71.495296,2016.0,171.38460704168352
74587,3_3122,31.464990999999998,-82.89094,2008.0,556.0371695669771
72541,9_12151,45.375181,-89.650502,2009.0,91.01410198300283
84604,8_9470,35.666388,-94.184917,2013.0,173.8003945055457
127428,6_9068,46.151196999999996,-90.882124,2006.0,399.4760598947795
126637,6_6747,34.257115,-78.836568,2011.0,332.14528530959126
140222,2_25,35.261918,-88.780314,2002.0,255.0922994738972
35650,5_5499,47.050470000000004,-67.83827,2015.0,888.4324694455689
129181,2_2004,44.429947,-85.32157,2002.0,147.02990853905303
10428,5_7801,45.870746999999994,-89.798351,2005.0,512.1987122622421
88062,4_1372,34.45167,-79.594961,2009.0,0.0
98265,2_3528,47.036659,-92.171685,2002.0,250.22135977337112
87851,4_2377,34.347421000000004,-85.472082,2009.0,141.25405719515436
18434,9_6798,45.222882,-93.152936,2009.0,154.58428070936083
105667,3_1318,34.054828,-81.353942,2013.0,58.74668832474625
96593,2_3060,46.908933000000005,-95.04298,2002.0,447.12378954906444
122038,7_5139,43.810163,-85.611921,2007.0,144.99144062405963
103705,8_5559,36.600597,-93.634336,2008.0,115.36880048563334
83108,4_348,35.765710999999996,-86.41154499999999,2004.0,397.0405900445164
46258,2_1041,31.72968,-87.591872,2014.0,230.75960109251668
45059,0_2587,37.631425,-93.135664,2016.0,129.58986816630642
30386,8_4403,43.240626,-89.856183,2013.0,332.39418701782137
65071,6_3245,33.633340000000004,-79.001189,2016.0,876.2551201942537
79347,8_9604,35.785833000000004,-92.345425,2008.0,58.45127640631323
80767,8_9217,34.362873,-93.336925,2013.0,338.7999919061109
79938,4_106,35.80128,-83.173996,2009.0,174.93247268312427
63463,5_8237,44.588219,-92.671739,2015.0,160.31965358154594
63664,3_3107,34.392855,-85.481633,2013.0,393.3244848466942
114689,0_930,32.14074,-83.55467,2010.0,302.47862242007284
104315,8_5239,45.594161,-94.094246,2013.0,0.0
103874,8_6752,41.775548,-78.142163,2013.0,290.3012731687576
143157,0_540,45.928483,-88.061318,2010.0,230.73760097126672
142238,7_4836,39.155339,-86.76706300000001,2012.0,210.14144637798466
26994,0_239,35.822466,-87.93340699999999,2015.0,280.5593937677054
30115,0_1765,47.364067,-93.983114,2000.0,249.47976257925265
70434,3_3177,32.068932000000004,-81.745439,2013.0,74.75839806843999
31659,1_2206,42.979876000000004,-90.751365,2017.0,48.74221676454916
73758,0_1716,46.824175,-90.890213,2005.0,290.3012731687576
59938,10_7800,41.323943,-73.09523100000001,2010.0,416.46058528136945
75725,6_5898,33.81122,-92.386709,2006.0,218.66313933798276
46565,5_7916,36.95066,-90.647811,2005.0,230.73760097126672
43042,1_1342,45.596047,-87.64180999999999,2006.0,793.1794625657627
126996,6_7042,36.523148,-89.101333,2006.0,42.28735704820669
129148,2_1774,44.731189,-83.39784499999999,2002.0,251.33375556454877
77650,6_5982,34.063724,-93.181251,2016.0,226.74871064346416
21799,9_6312,44.740312,-84.933936,2009.0,169.6337181280933
19780,0_1663,44.590978,-90.701691,2010.0,654.1470028328613
64985,3_3052,31.775675,-83.34888000000001,2008.0,215.01238607851076
6271,6_9324,44.334365999999996,-89.815405,2006.0,184.67435208417646
60989,7_7274,35.658173,-94.208342,2007.0,109.66218819905264
20935,9_6209,45.475217,-91.88194200000001,2014.0,262.6989925292725
136159,2_4044,40.056058,-92.798232,2007.0,139.72349898826388
41380,5_7943,39.088881,-92.687472,2005.0,63.270460869847795
39522,5_6875,35.079128999999995,-87.133157,2015.0,410.33033508700936
64869,4_4540,37.587672,-92.382053,2004.0,324.18717280453257
115166,8_5711,45.255801,-68.099109,2013.0,672.5183658437882
19300,8_4967,46.609519,-93.339187,2008.0,206.3829024686362
10070,6_7674,43.388087,-85.822263,2006.0,181.1264864427357
42566,2_1443,38.366991999999996,-77.716587,2014.0,388.6217847025496
124412,7_4986,42.343655,-85.580752,2007.0,34.59099565228981
52828,9_9774,40.350390999999995,-75.519981,2015.0,251.5216181278198
82561,8_9896,33.402328000000004,-84.172534,2013.0,780.2438169807754
131076,2_1998,45.783654,-87.496438,2007.0,841.4871711857546
25316,0_268,35.675529,-84.608863,2000.0,306.02648806151353
90839,10_8308,40.195496,-74.66136999999999,2015.0,199.28717118575474
139658,2_2539,32.728803000000006,-82.379638,2002.0,231.158957507082
53570,9_10066,41.145532,-78.814853,2015.0,559.0267165548144
99831,2_1287,33.310443,-79.87915600000001,2012.0,628.8905868069609
46147,5_7824,38.033274,-92.06972900000001,2015.0,14.470401410892308
86804,9_8144,33.324244,-93.887186,2014.0,118.01494860380411
60816,2_1742,37.115536,-80.00074000000001,2002.0,381.526053419668
82003,4_2132,33.022084,-83.702995,2004.0,285.21965520032376
53815,6_8066,46.152118,-93.37779599999999,2016.0,400.79913395386484
110485,4_2956,46.11696,-69.91095,2009.0,306.02648806151353
128406,7_9550,37.54272,-83.28453,2007.0,106.94999514366654
55028,7_6480,47.849841,-95.81434200000001,2012.0,64.14363955498042
60967,5_3032,33.847415000000005,-80.041984,2005.0,267.0589704573047
106894,9_11264,31.277725,-84.088639,2009.0,51.14486685552409
74294,6_6166,36.134633,-92.600365,2006.0,445.53930878186975
46051,3_1945,34.974334000000006,-78.26705,2003.0,179.02824547204153
51727,10_8617,42.423522999999996,-76.689307,2016.0,358.2837507082153
38593,1_1200,42.472456,-84.70618499999999,2001.0,68.19315580736546
111525,3_4677,38.344582,-94.192077,2003.0,65.36042204389845
75982,1_3528,44.460454,-84.271164,2011.0,308.2512796438689
127623,7_7893,39.7581,-77.87605,2012.0,348.10084662080124
121615,5_5194,40.044129999999996,-78.58166999999999,2010.0,36.53204775394577
22483,9_9326,41.46009,-71.666219,2009.0,305.29051091982694
79173,9_10289,41.669343,-74.045799,2009.0,191.98076163496563
118132,2_3382,46.775940999999996,-93.632275,2002.0,216.3354601375961
70093,3_3151,31.468677000000003,-84.36036700000001,2008.0,12.177349251315256
44866,0_482,46.5384,-88.66506600000001,2005.0,635.9863180898423
131630,5_4833,35.011458000000005,-78.726232,2005.0,201.11643238333224
25684,0_2239,47.327775,-95.664469,2000.0,398.1096818203919
131993,1_429,35.567419,-88.727028,2006.0,336.2394538716482
91967,1_2603,47.627125,-91.184678,2006.0,333.9290522055848
73434,0_1685,46.146239,-92.200041,2016.0,580.3727955471008
124564,7_5380,37.685792,-91.21191,2007.0,144.59443868878998
34393,9_12102,37.698898,-79.951608,2009.0,99.64358559287737
135015,3_2694,41.980613,-85.5292,2008.0,240.4794803723189
6513,7_4016,45.224740000000004,-70.86291,2017.0,119.1273443949818
105082,3_198,34.99484,-84.465819,2003.0,480.95896074463775
114338,7_8628,34.304415999999996,-82.183937,2017.0,204.15811088628084
133481,1_3538,45.039782,-89.77754,2011.0,193.073489275597
71863,4_2560,44.798120000000004,-68.07063000000001,2014.0,478.52349089437473
4046,6_7403,41.153978,-93.681315,2017.0,19.483758802104408
128822,1_245,35.912914,-86.757437,2001.0,87.67691460946986
106455,6_3500,34.024945,-82.335063,2011.0,360.92989882638597
136940,2_2141,39.683962,-87.056988,2012.0,140.83589477944153
130629,6_9261,46.224455,-91.895884,2006.0,335.3925784432753
51486,6_5247,37.704983,-76.320317,2006.0,125.11067988668555
4614,11_6457,39.315690000000004,-75.758309,2017.0,123.99828409550793
19814,0_1614,45.499234,-89.127169,2010.0,338.5893136382032
62240,3_2751,39.092424,-86.577079,2008.0,377.05649562039434
63934,6_4005,44.85334,-70.47712,2016.0,968.5922962363419
28896,0_1735,43.647389000000004,-91.62048100000001,2005.0,372.3150929448266
93909,8_6559,40.950218,-75.843172,2013.0,330.38118656414406
135723,2_3790,38.299240999999995,-88.514772,2012.0,526.230265763622
