,plot_id,lat,lon,invyr,TPA,FIPS,SQMI,final_pdsi,final_pop,poparea
237,11_6737,39.608686,-75.364241,2016.0,189.0372034644355,34033,347.87,0.34333333373069763,63189.0,181.64545
238,9_7240,37.506027,-92.03957,2009.0,343.8816098745446,29215,1179.16,3.5833332538604736,25790.0,21.871502
239,6_3983,43.708909999999996,-70.60473,2016.0,315.7683674625657,23005,923.18,0.8399999737739563,291138.0,315.3643
240,7_6154,45.579066,-92.778483,2007.0,77.93503520841764,55095,956.41,-2.7166666984558105,44318.0,46.337868
241,2_2171,38.457848999999996,-86.261162,2007.0,76.17093646297045,18175,516.6,1.78000009059906,28236.0,54.65738
242,4_4435,37.520286,-93.190149,2004.0,144.16383001033003,29167,642.46,0.0833333358168602,28690.0,44.656475
243,6_8893,43.499525,-89.45166400000001,2017.0,50.12342437358943,55021,795.82,2.7300000190734863,57236.0,71.920784
244,5_3630,36.729234000000005,-77.6822,2009.0,1366.5346038041273,51025,569.38,-1.8700000047683716,17507.0,30.74748
245,6_3408,34.444288,-80.938148,2016.0,393.49272440307567,45039,710.06,-2.759999990463257,22643.0,31.888855
246,1_2723,47.188169,-94.718855,2016.0,655.4700768919467,27057,999.56,0.9100000262260437,20700.0,20.709112
247,6_6048,34.149695,-92.309253,2006.0,626.4551169566978,5053,632.95,-1.9900000095367432,17442.0,27.556679
248,9_11025,33.036256,-81.607054,2014.0,3.2472931336840687,13033,834.9,4.103333473205566,22610.0,27.081087
249,6_9179,45.591709,-92.479831,2006.0,29.225638203156617,55095,956.41,-1.746666669845581,44367.0,46.389103
250,2_2905,45.209441,-88.64954,2007.0,307.98159692432205,55083,1017.17,-0.54666668176651,37805.0,37.166847
251,6_3376,32.89862,-80.412851,2011.0,563.1329008498585,45029,1074.93,-1.5499999523162842,38454.0,35.77349
252,1_2910,47.657965000000004,-95.021784,2006.0,52.16144118273437,27007,3055.38,0.3633333444595337,43066.0,14.095138
253,3_4252,38.213863,-89.752558,2008.0,97.13788965331176,17157,598.04,-1.90666663646698,33584.0,56.15678
254,3_2981,32.224578,-84.355974,2003.0,565.5683707001215,13249,167.85,-3.0999999046325684,3976.0,23.687815
255,7_3985,44.653659999999995,-70.42779,2012.0,580.3918680696075,23007,1744.17,4.106666564941406,30649.0,17.572254
256,7_7907,40.623740000000005,-75.93964,2007.0,98.53118980169974,42011,865.54,2.243333339691162,405223.0,468.17365
257,5_8049,48.379092,-94.200572,2015.0,747.807252934035,27071,3154.49,2.0466666221618652,12798.0,4.057074
258,2_2287,32.593582,-84.968265,2012.0,315.7683674625657,13215,221.03,-4.023333549499512,198944.0,900.0769
259,2_3102,47.888027,-93.46906700000001,2007.0,3.2472931336840687,27061,2927.92,-2.75,44809.0,15.304039
260,4_278,35.438029,-86.835639,2014.0,251.33375556454877,47117,376.14,2.56333327293396,31242.0,83.059494
261,4_2900,45.9125,-70.09974,2009.0,1041.2350352084181,23025,4094.53,4.150000095367432,52104.0,12.72527
262,8_7575,42.682545000000005,-77.862356,2013.0,9.741879401052206,36051,640.34,-2.2200000286102295,64620.0,100.91514
263,9_8372,35.544073,-92.380477,2009.0,125.11067988668555,5141,724.31,3.7899999618530273,17293.0,23.875137
264,12_3438,32.537054,-88.437224,2016.0,238.04401052205586,28075,715.27,-1.0833333730697632,77366.0,108.163345
265,8_6755,41.738684,-78.18359,2013.0,151.90084823957915,42105,1081.5,-2.066666603088379,17453.0,16.137772
266,3_847,32.244018,-87.55635,2008.0,111.82093484419265,1091,982.82,-4.353332996368408,21331.0,21.703873
267,6_8991,45.106041999999995,-90.022607,2017.0,184.67435208417646,55073,1576.39,3.193333387374878,135415.0,85.90196
268,7_5113,46.981792999999996,-88.415213,2007.0,148.34473079630976,26061,1041.64,-2.5166666507720947,35839.0,34.40632
269,6_7738,46.284746999999996,-87.67784,2011.0,494.0380275192231,26103,1869.39,1.159999966621399,67448.0,36.08022
270,4_3617,39.035332000000004,-86.88695600000001,2014.0,173.3088261162822,18055,545.92,2.1700000762939453,32644.0,59.79631
271,8_7088,44.88154,-71.545952,2008.0,206.5935807365439,50009,673.76,2.4733333587646484,6404.0,9.5048685
272,0_2828,48.950196999999996,-95.690957,2005.0,1365.2115297450418,27135,1678.31,1.6333333253860474,16212.0,9.659717
273,8_4860,38.574826,-88.369675,2008.0,320.42862889518415,17191,715.5,-1.9800000190734863,16930.0,23.661776
274,9_7297,29.926136,-82.360866,2009.0,48.709397005261025,12007,300.25,-2.740000009536743,28979.0,96.516235
275,3_113,35.153952000000004,-86.400487,2003.0,295.17221286928367,47103,570.7,-0.7233333587646484,31663.0,55.480988
276,4_377,36.484382000000004,-87.66151500000001,2009.0,257.52776932416026,47161,493.18,-1.7933332920074463,13253.0,26.872541
277,6_8768,45.901897,-91.197099,2011.0,139.33716258041122,55113,1350.32,1.43666672706604,16545.0,12.252652
278,1_1684,31.320583000000003,-81.649132,2016.0,503.7799069202753,13127,443.58,-1.5466667413711548,84241.0,189.91164
279,2_1260,33.049302000000004,-81.526096,2012.0,167.02921268121423,45005,412.43,-4.340000152587891,9982.0,24.202896
280,2_2382,33.607846,-82.651747,2012.0,53.0603453216351,13301,286.79,-4.829999923706055,5546.0,19.338192
281,2_1119,34.129123,-81.50030500000001,2007.0,530.9499960104466,45071,647.34,-1.9199999570846558,37061.0,57.25121
282,3_3881,45.433621,-90.606756,2013.0,89.90170619182517,55099,1278.44,-0.903333306312561,13739.0,10.746692
283,5_8842,46.402636,-89.295226,2010.0,177.53971419661906,26131,1328.69,-2.3433332443237305,6780.0,5.102771
284,6_3531,34.937611,-83.017713,2016.0,173.8200768919466,45073,673.65,-1.9433332681655884,76568.0,113.66139
285,5_2932,34.086979,-82.494904,2010.0,291.6243472278429,45001,511.0,-0.6033333539962769,25417.0,49.739727
286,9_10842,35.812059000000005,-87.311053,2009.0,217.04491876601483,47081,612.42,-1.7933332920074463,24597.0,40.163616
287,8_7172,44.149257,-72.83405400000001,2008.0,95.05997075776206,50023,695.2,2.506666660308838,59278.0,85.26755
288,3_2094,35.712234,-83.088571,2013.0,209.02905058680693,37087,554.64,-0.2500000298023224,58966.0,106.314
289,4_4312,38.841423999999996,-91.23249200000001,2004.0,212.5769162282477,29219,437.76,0.41333332657814026,27971.0,63.89574
290,9_9960,41.875282,-77.371957,2014.0,137.2880291380008,42117,1137.36,0.8166666626930237,41896.0,36.83618
291,0_865,39.627739,-86.65614599999999,2010.0,19.129731242575154,18133,482.66,3.263333320617676,37963.0,78.65371
292,4_1264,33.897040999999994,-79.567155,2004.0,51.38122046968463,45041,803.65,2.003333330154419,129855.0,161.58153
293,11_6604,39.550453999999995,-79.29803000000001,2011.0,160.31965358154594,24023,655.89,-1.2699999809265137,30148.0,45.965023
294,0_2334,47.478614,-91.723888,2010.0,655.6807551598544,27075,2287.98,-1.0399999618530273,10866.0,4.7491674
295,10_8972,40.589506,-82.669682,2016.0,113.79311778612228,39117,407.32,0.8133333325386047,34931.0,85.758125
296,1_976,31.349683000000002,-85.865625,2013.0,152.3418729259409,1031,680.46,0.5433333516120911,50677.0,74.47462
297,0_2229,48.170593,-92.844048,2010.0,161.4320493727236,27137,6734.71,-1.0399999618530273,200226.0,29.730455
298,1_2067,45.328062,-90.55896800000001,2017.0,115.57947875354107,55119,984.5,3.193333387374878,20333.0,20.653124
299,10_10590,30.945712,-89.53684,2010.0,80.15982679077297,28109,818.85,-1.899999976158142,55834.0,68.185875
300,9_12123,36.724128,-80.892517,2013.0,179.8663304411868,51035,477.65,0.026666661724448204,29911.0,62.621166
301,7_7368,36.186716,-93.45473199999999,2007.0,62.76629799437452,5015,638.91,-2.5299999713897705,26699.0,41.78836
302,4_2832,45.37795,-69.5415,2014.0,1083.7504184540676,23021,4377.58,2.4099998474121094,17033.0,3.8909626
303,2_2247,31.574621,-81.689619,2002.0,154.12563982193444,13183,403.44,-2.7866666316986084,10894.0,27.002775
304,9_9131,43.556929,-73.214625,2014.0,247.78588992310807,50021,944.94,2.8366668224334717,60031.0,63.5289
305,4_2398,31.244905,-83.611627,2014.0,182.23888223391344,13071,556.69,3.636666774749756,45893.0,82.43906
306,4_413,35.387617,-87.609314,2009.0,0.0,47181,735.75,-1.7933332920074463,17048.0,23.170914
307,1_1595,32.30199,-84.799211,2001.0,329.0581125050587,13053,251.35,-5.0933332443237305,15780.0,62.780983
308,3_167,36.525071999999994,-87.548551,2003.0,199.28717118575474,47125,543.91,-0.7233333587646484,139322.0,256.14902
309,3_2852,34.631384999999995,-84.300043,2008.0,227.189735329826,13123,431.13,-4.349999904632568,28211.0,65.43502
310,10_10232,30.634591999999998,-81.90865699999999,2015.0,172.4970028328612,12089,666.63,-0.6233333349227905,77930.0,116.90143
311,2_1692,37.103190000000005,-78.548244,2014.0,359.6068247673006,51037,477.5,2.690000057220459,12176.0,25.499477
312,1_2377,47.043898,-95.875762,2011.0,192.36696935037094,27005,1445.17,4.296666622161865,32762.0,22.669996
313,1_621,33.713478,-87.252439,2013.0,357.47962537360456,1127,805.31,-1.4766666889190674,65768.0,81.66793
314,2_1794,44.90152,-84.918643,2007.0,215.01238607851076,26009,524.94,0.36666667461395264,24248.0,46.191944
315,4_3637,41.312653999999995,-85.654178,2015.0,370.06839148705274,18113,417.46,0.699999988079071,47531.0,113.85762
316,2_2064,45.353406,-84.162417,2007.0,349.65426709834077,26141,684.57,0.03666666895151138,13942.0,20.36607
317,2_2242,31.803963,-81.45643100000001,2007.0,356.0786272764063,13179,536.49,-2.886666774749756,63708.0,118.74965
318,3_171,35.249994,-86.34805300000001,2008.0,523.0529874544719,47127,130.38,-4.236666679382324,6299.0,48.312622
319,9_11449,37.303143,-79.831287,2013.0,399.4760598947795,51019,776.06,-1.5800000429153442,76187.0,98.17153
320,3_2530,46.101092,-88.22179,2003.0,183.56195629299876,26071,1211.06,2.0,12668.0,10.460258
321,1_114,36.53099,-87.34606,2006.0,199.28717118575474,47125,543.91,0.44999998807907104,153054.0,281.39584
322,6_7986,44.29141,-85.614522,2017.0,86.15781140882275,26165,575.73,0.21666665375232697,33256.0,57.76319
323,4_129,35.682176,-88.087942,2004.0,60.88674625657631,47039,344.82,3.236666679382324,11655.0,33.800243
324,2_804,32.112218,-87.344864,2014.0,617.8256333468232,1131,907.45,2.3933331966400146,10953.0,12.0700865
325,2_3519,47.249971,-92.446857,2012.0,153.01324403075677,27137,6734.71,-0.6000000238418579,200348.0,29.748571
326,9_8323,33.970884000000005,-94.305041,2014.0,98.90198839875893,5133,581.59,0.6800000071525574,17429.0,29.967846
327,5_8285,47.159859999999995,-95.697317,2015.0,388.6217847025496,27087,582.95,1.649999976158142,5437.0,9.3267
328,10_8145,43.141131,-71.514422,2016.0,227.87742156878681,33013,956.46,0.7833333611488342,149150.0,155.9396
329,9_10867,35.998375,-85.53333,2009.0,228.30213112100364,47185,379.38,-3.0899999141693115,25789.0,67.9767
330,8_5763,43.96463,-69.596999,2013.0,302.47862242007284,23015,475.35,1.6966665983200073,34090.0,71.715576
331,8_9509,35.510906,-93.49064399999999,2013.0,347.2187972480777,5071,682.79,-3.2933332920074463,25930.0,37.97654
332,5_6887,38.745472,-86.823605,2010.0,182.23888223391342,18101,340.48,2.0333333015441895,10334.0,30.351269
333,5_5349,40.08804,-79.88863,2015.0,361.83161634965603,42125,860.96,2.1466667652130127,207727.0,241.27368
334,9_11676,38.61442,-85.163824,2014.0,192.7925849183866,21041,137.3,1.8233332633972168,10755.0,78.332115
335,9_12132,36.931276000000004,-80.685822,2009.0,146.12819101578307,51155,329.59,-3.0199999809265137,34988.0,106.156136
336,6_6345,36.320112,-78.951676,2011.0,487.45354701200586,37145,404.07,-1.6699999570846558,39520.0,97.80483
337,1_56,36.53321,-83.845178,2001.0,100.808218976904,47025,441.52,-1.256666660308838,30095.0,68.16226
338,2_2246,31.800707,-81.85435600000001,2007.0,363.1546904087414,13183,403.44,-2.886666774749756,12381.0,30.688578
339,7_7564,40.82778,-76.67494,2007.0,209.02905058680693,42097,477.8,2.0333333015441895,93728.0,196.16577
340,2_4054,36.814445,-93.600854,2002.0,124.77774213840465,29009,790.9,0.46000000834465027,34111.0,43.129345
341,4_383,36.481521,-87.990251,2014.0,71.74102144880615,47161,493.18,2.56333327293396,13218.0,26.801575
342,4_5144,48.774167,-94.924738,2014.0,616.5025592877378,27077,1775.21,-0.38999998569488525,3889.0,2.1907268
343,9_10448,42.228586,-75.444113,2014.0,106.41752709408023,36017,898.65,2.306666851043701,49326.0,54.889
344,6_4059,44.65998,-69.47636999999999,2011.0,416.7350271145284,23011,951.22,1.3833333253860474,121776.0,128.02086
345,7_6766,47.483354999999996,-95.326424,2007.0,440.55404405609545,27029,1029.76,-2.6066665649414062,8541.0,8.294166
346,9_9153,43.975883,-72.75461800000001,2009.0,241.80255443140427,50017,692.02,3.5799999237060547,28965.0,41.855724
347,5_3850,32.523516,-85.057446,2011.0,264.83417887494943,1081,616.05,-1.4533333778381348,144130.0,233.95828
348,5_8356,47.665623,-91.113374,2010.0,429.0022706056926,27075,2287.98,-1.0399999618530273,10866.0,4.7491674
349,3_2996,32.698692,-84.640793,2013.0,798.952119789559,13263,394.71,-4.763333320617676,6539.0,16.566593
350,10_10199,30.33558,-83.351616,2015.0,284.5286159449614,12079,715.73,-0.6233333349227905,18474.0,25.81141
351,3_1322,33.922462,-82.343626,2003.0,776.8222128692839,45065,393.83,-4.24666690826416,10167.0,25.815708
352,5_5732,45.984390000000005,-68.58306999999999,2015.0,688.4542590044517,23019,3556.09,2.366666793823242,151949.0,42.729233
353,10_8000,42.01976,-71.697474,2010.0,409.84521186707804,25027,1579.1,3.426666736602783,798552.0,505.7007
354,3_3622,48.248994,-93.220935,2013.0,556.2478478348846,27071,3154.49,-2.1399998664855957,13090.0,4.1496406
355,10_9485,37.479029,-80.38238100000001,2010.0,307.3495621205989,54063,473.69,2.1633334159851074,13502.0,28.503874
356,5_8106,48.061362,-90.674032,2005.0,904.1576843383249,27031,1605.75,-1.6733332872390747,5158.0,3.2122061
357,8_9762,34.148884,-81.46885,2013.0,166.4117076750809,45071,647.34,-3.676666736602783,37470.0,57.883026
358,1_2836,47.894721000000004,-90.625472,2011.0,587.6982776203967,27031,1605.75,-1.0099999904632568,5209.0,3.243967
359,9_9101,43.817592,-72.70836,2014.0,96.09571995143669,50027,976.36,2.5933332443237305,55730.0,57.079357
360,7_3857,45.53456,-70.07727,2012.0,947.7854633751521,23025,4094.53,4.079999923706055,51806.0,12.65249
361,11_6336,45.171085999999995,-88.500741,2011.0,378.66922703358966,55083,1017.17,2.0166666507720947,37571.0,36.936794
362,5_7504,45.220356,-91.58711,2005.0,76.24125938981355,55005,889.99,1.0399999618530273,45808.0,51.47024
363,3_26,35.775277,-85.69345600000001,2003.0,158.52539905588637,47177,434.06,-0.8166666626930237,38828.0,89.45307
364,2_3463,47.429293,-92.380261,2007.0,112.0316131121003,27137,6734.71,-2.0466666221618652,198903.0,29.534012
365,9_9342,38.955339,-75.5404,2009.0,893.303409146095,10001,598.26,-1.9533333778381348,160081.0,267.57764
366,6_3939,46.95474,-68.69584,2011.0,438.44357749898825,23003,6828.89,-1.006666660308838,71384.0,10.453236
367,2_87,35.820909,-88.787444,2007.0,70.51668042744991,47053,603.61,-1.43666672706604,48474.0,80.30682
368,6_3627,46.45684,-68.94827,2016.0,421.6059668150545,23021,4377.58,1.0366666316986084,16876.0,3.855098
369,0_2239,47.327775,-95.664469,2015.0,717.2143576960842,27087,582.95,1.649999976158142,5437.0,9.3267
370,0_2833,47.685438,-91.913078,2005.0,546.0846118980171,27137,6734.71,-1.6733332872390747,198443.0,29.465708
371,0_1266,32.442332,-81.674557,2000.0,418.9598186968839,13031,688.98,-2.7699999809265137,56146.0,81.491486
372,10_11610,36.735852,-78.463151,2010.0,486.9422962363416,51117,679.38,0.27666667103767395,32727.0,48.171864
373,5_3577,37.272265000000004,-77.88409300000001,2013.0,404.3469995953056,51007,358.5,-1.9533332586288452,12659.0,35.31102
374,6_6768,34.984584000000005,-78.812901,2006.0,100.75598138405503,37051,658.55,-0.1833333522081375,307365.0,466.72995
375,0_1056,31.486518,-83.853516,2010.0,102.28973371104811,13321,574.6,-1.0133333206176758,21679.0,37.728855
376,10_10958,33.336047,-92.714123,2014.0,554.3178579600975,5139,1055.16,-0.6899999976158142,40140.0,38.041622
377,1_1089,31.600886,-86.386578,2013.0,393.49272440307567,1041,610.88,0.5433333516120911,13854.0,22.678759
378,9_10045,40.909884999999996,-78.6435,2009.0,207.91665479562923,42033,1153.93,-0.7766666412353516,81942.0,71.01124
379,0_899,32.219034,-84.442495,2005.0,307.3495621205989,13197,367.47,0.30000001192092896,7818.0,21.275206
380,4_1543,34.575796000000004,-77.64967,2016.0,54.69273249696479,37141,875.49,0.0,58807.0,67.17039
381,3_2845,32.855094,-83.042439,2008.0,562.0205050586808,13319,451.95,-2.9600000381469727,9691.0,21.442636
382,5_7757,43.927061,-89.911986,2016.0,1009.256621168022,55001,688.61,1.2100000381469727,19971.0,29.001904
383,9_6123,46.068932000000004,-92.019308,2014.0,679.6140971266695,55129,853.1,0.24333332479000092,15658.0,18.354239
384,8_5852,44.192673,-69.93799,2008.0,704.1794738972076,23011,951.22,2.2766666412353516,122147.0,128.41089
385,7_3805,44.362840000000006,-70.07388,2007.0,371.18994453540085,23011,951.22,4.546666622161865,121741.0,127.98407
386,2_5,35.951827,-86.11417800000001,2012.0,179.80341238365037,47015,265.71,0.08666670322418213,13803.0,51.947613
387,8_9225,34.292358,-93.959417,2013.0,293.84913881019827,5061,595.0,-3.740000009536743,13557.0,22.784874
388,8_7427,44.31272,-74.809221,2008.0,546.2952901659248,36089,2804.82,0.03333333507180214,111684.0,39.818596
389,5_7648,38.944012,-88.635676,2005.0,462.58759773371116,17049,479.94,1.2666666507720947,34365.0,71.6027
390,6_3908,46.93255,-69.10096,2006.0,762.4200720356132,23003,6828.89,2.569999933242798,72827.0,10.664544
391,9_7499,28.503859000000002,-81.868964,2009.0,72.85341723998381,12069,1157.08,-0.2266666293144226,295511.0,255.39375
392,7_3740,45.4405,-69.17912,2007.0,836.1687688648597,23021,4377.58,4.24666690826416,17660.0,4.0341926
393,2_2517,31.578490999999996,-84.02994100000001,2002.0,900.6098186968842,13095,334.6,-1.0733332633972168,95429.0,285.20322
394,5_7088,45.150023,-90.072767,2005.0,379.0905835694051,55119,984.5,-0.6933333277702332,20330.0,20.650076
395,9_6131,44.599148,-89.643688,2009.0,239.43604530695353,55097,822.78,2.383333206176758,69876.0,84.92671
396,8_3856,41.719198,-94.049029,2013.0,236.49059004451638,19049,591.75,-3.186666488647461,74952.0,126.6616
397,1_582,32.780141,-85.7793,2006.0,706.6517785901176,1123,766.21,2.8499999046325684,41243.0,53.82728
398,5_5866,45.27704,-69.78087,2005.0,525.488457304735,23025,4094.53,0.3266666829586029,51600.0,12.602179
399,0_692,45.487901,-87.53639,2005.0,56.0158065560502,26109,1051.79,-0.40666666626930237,24719.0,23.501839
400,2_2633,45.619068,-91.269086,2002.0,548.9414382840955,55107,930.9,0.8133333325386047,15257.0,16.389515
401,8_9917,33.3272,-93.481976,2008.0,212.36623796033993,5073,546.19,0.4633333086967468,7806.0,14.29173
402,2_63,36.078641,-85.953399,2007.0,294.96153460137594,47041,328.92,-1.90666663646698,18414.0,55.983215
403,9_12172,47.351326,-94.108818,2009.0,30.33803399433428,27021,2413.76,-0.033333346247673035,28483.0,11.8002615
404,7_5363,36.630347,-90.775212,2012.0,281.52296466314533,29181,631.57,-0.4899999797344208,14027.0,22.20973
405,10_9064,40.687176,-82.821455,2010.0,254.2470976877075,39117,407.32,0.23666667938232422,34827.0,85.5028
406,4_3054,41.180561,-88.012738,2009.0,99.71456719058446,17091,681.41,2.4800000190734863,113107.0,165.98964
407,5_4624,36.091409999999996,-78.010238,2009.0,269.70511857547547,37127,542.8,-3.9533333778381348,95492.0,175.92484
408,7_7545,40.816320000000005,-76.35325999999999,2012.0,58.451276406313255,42037,489.86,3.140000104904175,67043.0,136.86156
409,3_4098,45.489639000000004,-88.28485699999999,2013.0,449.96922379603393,55075,1429.65,-2.069999933242798,41287.0,28.879095
410,5_4670,36.451274,-79.10256899999999,2005.0,64.434611898017,37145,404.07,0.6200000047683716,37931.0,93.872345
411,5_7369,45.770032,-90.008034,2010.0,88.29085004272731,55085,1235.95,-2.7333333492279053,35998.0,29.125774
412,7_9745,46.382261,-89.317183,2012.0,1122.5072577903684,26131,1328.69,-0.6100000143051147,6411.0,4.8250537
413,7_3721,44.88843,-68.17065,2007.0,575.5209283690815,23009,1690.0,4.550000190734863,54300.0,32.130177
414,7_9729,41.114213,-82.69795699999999,2007.0,242.70427195467423,39077,494.76,1.8600000143051147,60086.0,121.44474
415,4_2126,32.837346000000004,-81.965789,2009.0,299.83247430190204,13165,352.37,-3.2066667079925537,8339.0,23.665466
416,7_7880,41.037490000000005,-80.24223,2012.0,12.080433969792594,42073,362.83,1.506666660308838,89867.0,247.6835
417,1_2034,45.520070000000004,-91.167908,2006.0,85.03076649129906,55107,930.9,-1.746666669845581,14945.0,16.054356
418,4_3179,42.011097,-86.168348,2015.0,195.52862727640633,26027,508.28,2.180000066757202,51340.0,101.00732
419,4_2523,45.10416,-70.52619,2009.0,711.2752051800892,23007,1744.17,4.1666669845581055,30779.0,17.646788
420,7_6277,45.105517,-88.445365,2012.0,311.1081060299473,55083,1017.17,0.3033333122730255,37417.0,36.785397
421,7_4583,37.174803000000004,-79.008783,2011.0,144.59443868878998,51031,507.19,-1.9266666173934937,54780.0,108.00686
422,6_5196,37.73854,-77.24730500000001,2015.0,801.1769113719145,51101,285.67,-0.12999999523162842,16285.0,57.006332
423,9_11904,37.988901,-83.66271,2009.0,618.0404235073038,21165,206.01,-2.1466667652130127,6317.0,30.66356
424,0_409,35.137637,-89.525992,2005.0,420.079936935114,47047,706.26,1.7899999618530273,33831.0,47.901623
425,9_8121,35.793813,-93.537166,2009.0,172.4970028328612,5087,836.94,3.690000057220459,15673.0,18.726551
426,6_6301,35.479893,-85.865634,2011.0,202.8350368271955,47061,361.15,-0.75,13587.0,37.621487
427,4_2148,31.931165999999997,-81.63985500000001,2009.0,233.17307082152976,13179,536.49,-2.06333327293396,67061.0,124.999535
428,6_8665,45.853908000000004,-88.25816800000001,2006.0,430.23545042492896,55037,497.46,-2.0299999713897705,4794.0,9.636956
429,4_2977,44.373740000000005,-69.00124,2004.0,646.0091018481046,23027,755.25,-2.1399998664855957,38209.0,50.591194
430,9_10740,43.436721,-75.19722,2009.0,861.0168000295231,36065,1257.69,2.240000009536743,234619.0,186.54756
431,5_3185,37.923781,-83.264746,2010.0,270.8175143666532,21175,383.52,2.0999999046325684,13923.0,36.303192
432,11_6442,41.355911,-73.054068,2017.0,285.4303334682315,9009,619.2,-3.929999828338623,857794.0,1385.3262
433,9_9795,40.074744,-75.872685,2014.0,213.95159459684834,42029,759.91,1.809999942779541,512852.0,674.8852
434,8_6037,45.329205,-70.00309,2008.0,513.2576460695688,23025,4094.53,2.859999895095825,52316.0,12.777046
435,7_8957,36.245796999999996,-77.421626,2011.0,96.09571995143669,37083,731.37,-2.556666612625122,54110.0,73.98444
436,4_3054,41.180561,-88.012738,2004.0,89.39926713638606,17091,681.41,1.4266667366027832,106744.0,156.65166
437,7_4703,36.577882,-76.277997,2011.0,367.7447986987013,51550,350.74,-2.9666666984558105,225332.0,642.4474
438,1_2784,47.627054,-93.880595,2011.0,141.04657304734926,27061,2927.92,0.7933333516120911,45091.0,15.4003525
439,9_11495,36.870615,-80.40747900000001,2014.0,41.40298745447188,51063,381.33,3.486666679382324,15527.0,40.718014
440,2_1772,36.666263,-77.625348,2009.0,588.5228022348622,51081,296.82,-2.1066665649414062,12272.0,41.34492
441,5_5588,43.876290000000004,-70.66532,2005.0,226.0773395386483,23005,923.18,0.49000000953674316,276275.0,299.2645
442,0_1388,45.312478000000006,-87.795889,2005.0,427.3786240388507,55075,1429.65,0.5133333206176758,42850.0,29.97237
443,3_3917,43.984934,-90.628289,2003.0,17.048288951841357,55081,908.27,3.2233333587646484,41712.0,45.924667
444,2_54,36.031777000000005,-87.037908,2007.0,103.1914512343181,47037,525.9,-1.90666663646698,605031.0,1150.4678
445,7_5807,45.799264,-88.59589799999999,2007.0,302.89997895588806,55037,497.46,-0.54666668176651,4682.0,9.411812
446,5_5154,41.44375,-78.98725,2016.0,113.14400890327802,42047,831.82,1.8799999952316284,30504.0,36.671394
447,12_3212,33.781239,-94.12312299999999,2017.0,73.06409550789155,5081,564.21,3.129999876022339,12393.0,21.965225
448,6_3971,46.712579999999996,-69.12168,2011.0,540.1012764063133,23003,6828.89,-1.006666660308838,71384.0,10.453236
449,7_7922,41.316720000000004,-78.14501,2012.0,152.86900693007448,42023,398.53,2.2899999618530273,4975.0,12.4833765
450,1_2521,48.088735,-93.648584,2001.0,500.02136301092685,27071,3154.49,2.049999952316284,14124.0,4.4774275
451,1_855,34.248231,-87.676438,2001.0,212.5769162282477,1093,743.54,-3.7200000286102295,30777.0,41.39253
452,5_8528,47.139365000000005,-88.79713000000001,2010.0,127.53154161716766,26061,1041.64,-2.3433332443237305,36628.0,35.16378
453,8_5826,45.628503,-68.770523,2008.0,144.80511695669762,23019,3556.09,2.5466666221618652,153372.0,43.12939
454,10_9365,44.534946999999995,-72.69314200000001,2016.0,90.11238445973288,50015,463.74,0.6733333468437195,25325.0,54.610344
455,5_3716,32.737006,-85.71905100000001,2005.0,89.27606922112486,1123,766.21,0.5066666603088379,40857.0,53.3235
456,10_9696,38.881044,-80.660746,2016.0,61.999142047753935,54007,516.15,0.7999999523162842,14321.0,27.74581
457,4_3593,38.314706,-86.52771700000001,2009.0,193.09315742614328,18025,308.93,2.176666736602783,10664.0,34.519146
458,8_5337,47.636538,-94.910899,2008.0,206.5935807365439,27007,3055.38,-3.950000047683716,43815.0,14.340279
459,6_7753,45.979105,-87.836685,2017.0,365.3794819910967,26043,777.08,1.9133332967758179,25428.0,32.7225
460,6_3492,33.731936,-81.30836500000001,2011.0,228.51280938891136,45063,757.44,-1.850000023841858,266311.0,351.59354
461,3_3778,47.961303,-94.59706,2003.0,271.9299101578308,27007,3055.38,2.1033332347869873,41659.0,13.634639
462,9_8920,43.773122,-71.249213,2009.0,518.3927260218536,33003,992.3,3.8933331966400146,47763.0,48.13363
463,2_1744,36.857690000000005,-79.746879,2014.0,187.10982193443954,51067,711.59,2.690000057220459,56268.0,79.07362
464,0_240,35.735673999999996,-87.976578,2000.0,81.48290084985837,47135,422.85,-0.38333332538604736,7613.0,18.00402
465,3_821,34.756498,-86.977714,2008.0,689.5666547956295,1083,607.48,-4.483333110809326,78835.0,129.77382
466,7_8117,32.112016,-85.00710500000001,2012.0,371.5734957507083,13259,463.56,-4.523333549499512,6105.0,13.169816
467,5_8099,47.364662,-95.329488,2010.0,544.9722161068394,27029,1029.76,4.686666488647461,8695.0,8.443715
468,7_5926,45.908384000000005,-89.85483599999999,2007.0,391.798851746931,55125,1017.82,-2.450000047683716,21997.0,21.611876
469,0_2010,46.986371999999996,-95.211321,2015.0,122.88588830433021,27005,1445.17,1.649999976158142,33442.0,23.14053
470,4_362,35.298809999999996,-85.530927,2004.0,471.00640307567795,47115,512.41,3.259999990463257,27769.0,54.192936
471,6_8269,45.668198,-93.637869,2011.0,331.49358235532173,27095,681.62,1.2100000381469727,25841.0,37.91115
472,4_3815,46.381563,-91.633245,2014.0,536.5534107648726,55031,1334.47,0.24333332479000092,43641.0,32.702873
473,8_9759,33.815556,-82.24345100000001,2013.0,729.4358899231082,45065,393.83,-3.676666736602783,9878.0,25.081888
474,2_3166,48.091062,-93.662545,2002.0,360.92989882638597,27071,3154.49,-0.18333333730697632,14001.0,4.4384356
